,Job Title,Min Salary,Max Salary,Average Salary,Rating,State
2672,data scientist,51,79,65.0,4.0,TX
2675,data engineer,51,79,65.0,3.4,TX
2678,data engineer,49,92,70.5,4.5,TX
2681,data engineer,49,92,70.5,4.5,TX
2684,machine learning engineer,49,92,70.5,4.0,TX
2686,director,49,92,70.5,3.6,TX
2688,manager,49,92,70.5,3.1,TX
2689,other,49,92,70.5,3.5,TX
2690,data engineer,49,92,70.5,3.9,TX
2692,analyst,49,92,70.5,2.4,TX
2693,data engineer,49,92,70.5,4.1,TX
2694,analyst,49,92,70.5,4.5,TX
2696,data engineer,49,92,70.5,3.9,TX
2697,data engineer,49,92,70.5,3.9,TX
2699,other,49,92,70.5,4.0,TX
2700,data engineer,49,92,70.5,4.4,TX
2701,data engineer,49,92,70.5,4.1,TX
2703,analyst,49,92,70.5,4.2,TX
2704,data engineer,49,92,70.5,4.6,TX
2707,data engineer,85,147,116.0,3.8,TX
2708,other,85,147,116.0,2.8,TX
2711,analyst,85,147,116.0,3.7,TX
2712,analyst,85,147,116.0,3.4,TX
2713,data engineer,85,147,116.0,4.0,TX
2714,data engineer,85,147,116.0,4.0,TX
2715,data engineer,85,147,116.0,3.3,TX
2717,analyst,45,78,61.5,4.1,TX
2718,other,45,78,61.5,3.6,TX
2719,other,45,78,61.5,3.4,TX
2721,other,45,78,61.5,3.7,TX
2723,data engineer,45,78,61.5,3.4,TX
2725,data engineer,45,78,61.5,3.0,TX
2726,data engineer,45,78,61.5,3.2,TX
2728,other,45,78,61.5,4.0,TX
2729,data engineer,45,78,61.5,4.0,TX
2730,other,45,78,61.5,4.2,TX
2732,data engineer,45,78,61.5,3.9,TX
2734,other,45,78,61.5,4.4,TX
2737,analyst,48,89,68.5,3.5,TX
2738,analyst,48,89,68.5,2.5,TX
2739,data engineer,48,89,68.5,3.3,TX
2740,machine learning engineer,48,89,68.5,3.8,TX
2742,other,48,89,68.5,3.7,TX
2743,machine learning engineer,48,89,68.5,4.6,TX
2747,other,48,89,68.5,4.3,TX
2748,other,48,89,68.5,3.9,TX
2749,other,48,89,68.5,4.2,TX
2751,data engineer,48,89,68.5,3.3,TX
2752,researcher,48,89,68.5,3.7,TX
2755,analyst,48,89,68.5,3.7,TX
2756,other,48,89,68.5,3.5,TX
2759,analyst,48,89,68.5,2.5,TX
2762,data engineer,48,89,68.5,3.8,TX
2765,analyst,46,91,68.5,3.7,TX
2766,analyst,46,91,68.5,3.0,TX
2767,data engineer,46,91,68.5,3.3,TX
2768,data engineer,46,91,68.5,4.6,TX
2770,data engineer,46,91,68.5,3.9,TX
2771,analyst,46,91,68.5,2.8,TX
2772,other,46,91,68.5,3.4,TX
2773,other,46,91,68.5,4.1,TX
2778,data engineer,46,91,68.5,3.4,TX
2779,data engineer,46,91,68.5,3.7,TX
2780,other,46,91,68.5,3.1,TX
2782,other,46,91,68.5,4.0,TX
2783,machine learning engineer,46,91,68.5,3.6,TX
2784,other,46,91,68.5,3.7,TX
2785,other,46,91,68.5,4.1,TX
2788,analyst,46,91,68.5,3.7,TX
2790,data engineer,46,91,68.5,3.7,TX
2791,machine learning engineer,46,91,68.5,3.6,TX
2792,data engineer,46,91,68.5,3.7,TX
2795,data engineer,73,102,87.5,2.8,TX
2796,data engineer,73,102,87.5,3.3,TX
2797,data scientist,73,102,87.5,3.1,TX
2799,data engineer,73,102,87.5,3.4,TX
2800,data engineer,73,102,87.5,4.3,TX
2801,data engineer,73,102,87.5,3.6,TX
2802,data engineer,73,102,87.5,3.5,TX
2803,data engineer,73,102,87.5,3.9,TX
2804,other,73,102,87.5,5.0,TX
2805,researcher,73,102,87.5,3.6,TX
2806,data engineer,73,102,87.5,4.4,TX
2808,manager,73,102,87.5,3.3,TX
2809,data engineer,73,102,87.5,4.2,TX
2810,data engineer,73,102,87.5,4.4,TX
2811,analyst,73,102,87.5,3.3,TX
2812,other,73,102,87.5,3.9,TX
2813,other,73,102,87.5,4.1,TX
2814,manager,73,102,87.5,3.9,TX
2815,data engineer,73,102,87.5,3.9,TX
2817,data engineer,73,102,87.5,3.0,TX
2819,data engineer,73,102,87.5,3.7,TX
2820,data scientist,73,102,87.5,3.6,TX
2822,data engineer,73,102,87.5,3.9,TX
2823,analyst,73,102,87.5,3.2,TX
2824,data engineer,100,172,136.0,3.0,TX
2825,data engineer,100,172,136.0,3.0,TX
2826,data engineer,100,172,136.0,3.4,TX
2827,data engineer,100,172,136.0,3.9,TX
2831,data scientist,93,149,121.0,3.8,CA
2832,data scientist,93,149,121.0,4.1,CA
2833,data engineer,93,149,121.0,3.3,CA
2834,data scientist,93,149,121.0,4.1,CA
2836,data engineer,93,149,121.0,3.8,CA
2837,other,93,149,121.0,3.3,CA
2838,data scientist,93,149,121.0,4.7,CA
2839,data scientist,93,149,121.0,3.8,CA
2840,other,93,149,121.0,3.2,CA
2841,data scientist,93,149,121.0,4.3,CA
2842,data scientist,93,149,121.0,3.8,CA
2843,machine learning engineer,93,149,121.0,3.8,CA
2844,data scientist,93,149,121.0,2.8,CA
2845,data scientist,93,149,121.0,4.5,CA
2847,other,93,149,121.0,3.5,CA
2848,data scientist,93,149,121.0,4.2,CA
2849,machine learning engineer,93,149,121.0,4.3,CA
2850,data scientist,93,149,121.0,4.2,CA
2851,data scientist,93,149,121.0,3.6,CA
2853,data scientist,93,149,121.0,4.1,CA
2854,data scientist,93,149,121.0,3.6,CA
2855,data scientist,93,149,121.0,3.9,CA
2856,data scientist,93,149,121.0,4.5,CA
2857,data scientist,93,149,121.0,3.7,CA
2858,data scientist,93,149,121.0,3.6,CA
2859,data scientist,93,149,121.0,4.5,CA
2860,data engineer,93,149,121.0,3.9,CA
2862,analyst,148,174,161.0,3.1,CA
2863,data scientist,148,174,161.0,3.8,CA
2865,data engineer,148,174,161.0,4.1,CA
2866,data scientist,148,174,161.0,3.5,CA
2867,data scientist,148,174,161.0,3.1,CA
2868,data scientist,148,174,161.0,4.1,CA
2869,data scientist,148,174,161.0,4.1,CA
2870,data scientist,148,174,161.0,4.3,CA
2871,data scientist,148,174,161.0,4.6,CA
2872,machine learning engineer,148,174,161.0,4.1,CA
2876,data scientist,148,174,161.0,2.3,CA
2877,data scientist,148,174,161.0,4.8,CA
2878,data scientist,148,174,161.0,3.8,CA
2879,data scientist,148,174,161.0,4.7,CA
2880,data scientist,148,174,161.0,2.6,CA
2883,data scientist,148,174,161.0,4.7,CA
2884,data scientist,148,174,161.0,4.0,CA
2885,data scientist,148,174,161.0,4.5,CA
2886,machine learning engineer,148,174,161.0,4.3,CA
2887,data scientist,148,174,161.0,4.8,CA
2889,data scientist,148,174,161.0,3.4,CA
2891,data scientist,111,175,143.0,4.8,CA
2892,director,111,175,143.0,3.6,CA
2893,machine learning engineer,111,175,143.0,3.8,CA
2895,machine learning engineer,111,175,143.0,4.1,CA
2897,analyst,111,175,143.0,4.2,CA
2898,data scientist,111,175,143.0,4.5,CA
2899,data scientist,111,175,143.0,4.1,CA
2900,data scientist,111,175,143.0,4.9,CA
2901,data engineer,111,175,143.0,4.1,CA
2902,data scientist,111,175,143.0,3.6,CA
2903,data scientist,111,175,143.0,4.5,CA
2904,machine learning engineer,111,175,143.0,4.2,CA
2905,data scientist,111,175,143.0,4.4,CA
2906,data scientist,111,175,143.0,3.8,CA
2909,data scientist,111,175,143.0,4.0,CA
2910,other,111,175,143.0,3.5,CA
2911,data scientist,111,175,143.0,4.8,CA
2912,data scientist,111,175,143.0,4.6,CA
2913,data scientist,111,175,143.0,3.8,CA
2914,data scientist,111,175,143.0,4.3,CA
2915,data scientist,111,175,143.0,5.0,CA
2916,machine learning engineer,111,175,143.0,4.5,CA
2917,data engineer,111,175,143.0,4.1,CA
2920,machine learning engineer,111,175,143.0,4.7,CA
2921,other,111,175,143.0,3.4,CA
2922,other,111,175,143.0,3.6,CA
2923,data engineer,111,175,143.0,4.5,CA
2924,data scientist,111,175,143.0,4.1,CA
2925,data scientist,111,175,143.0,4.7,CA
2926,data scientist,111,175,143.0,3.5,CA
2927,other,111,175,143.0,4.0,CA
2929,data scientist,111,175,143.0,4.2,CA
2930,data scientist,111,175,143.0,3.7,CA
2931,data scientist,111,175,143.0,4.8,CA
2932,data engineer,111,175,143.0,4.1,CA
2933,data engineer,111,175,143.0,3.0,CA
2934,data scientist,111,175,143.0,3.7,CA
2935,other,111,175,143.0,3.9,CA
2936,data scientist,111,175,143.0,4.5,CA
2938,data engineer,111,175,143.0,3.9,CA
2939,data scientist,111,175,143.0,3.4,CA
2940,data scientist,111,175,143.0,3.6,CA
2941,other,111,175,143.0,3.6,CA
2942,analyst,111,175,143.0,3.2,CA
2943,machine learning engineer,111,175,143.0,4.4,CA
2944,analyst,111,175,143.0,3.5,CA
2945,manager,111,175,143.0,4.8,CA
2946,data scientist,111,175,143.0,4.1,CA
2947,other,111,175,143.0,3.9,CA
2948,data scientist,111,175,143.0,3.8,CA
2949,data scientist,111,175,143.0,3.4,CA
2950,other,111,175,143.0,3.4,CA
2952,data scientist,150,237,193.5,3.2,CA
2953,data scientist,150,237,193.5,4.4,CA
2954,machine learning engineer,150,237,193.5,4.1,CA
2956,machine learning engineer,150,237,193.5,3.5,CA
2957,other,150,237,193.5,2.3,CA
2959,other,150,237,193.5,3.4,CA
2960,analyst,150,237,193.5,3.9,CA
2961,data engineer,150,237,193.5,4.3,CA
2962,data engineer,150,237,193.5,3.9,CA
2963,data scientist,150,237,193.5,4.2,CA
2964,data engineer,150,237,193.5,4.1,CA
2966,data scientist,150,237,193.5,4.8,CA
2967,data scientist,150,237,193.5,4.5,CA
2968,data scientist,150,237,193.5,3.5,CA
2969,data scientist,150,237,193.5,3.7,CA
2970,data scientist,150,237,193.5,3.3,CA
2971,data scientist,150,237,193.5,4.1,CA
2972,analyst,150,237,193.5,3.8,CA
2973,data scientist,150,237,193.5,3.7,CA
2975,data scientist,150,237,193.5,3.4,CA
2976,data scientist,150,237,193.5,4.3,CA
2977,analyst,150,237,193.5,4.0,CA
2978,machine learning engineer,150,237,193.5,4.7,CA
2979,machine learning engineer,150,237,193.5,3.7,CA
2980,other,200,250,225.0,3.9,CA
2981,analyst,200,250,225.0,5.0,CA
2982,analyst,200,250,225.0,4.6,CA
2983,machine learning engineer,200,250,225.0,3.8,CA
2985,data scientist,200,250,225.0,3.7,CA
2986,data engineer,200,250,225.0,3.4,CA
2987,data scientist,200,250,225.0,3.9,CA
2988,data scientist,200,250,225.0,4.4,CA
2989,data scientist,200,250,225.0,4.1,CA
2990,other,200,250,225.0,4.3,CA
2991,data scientist,200,250,225.0,4.0,CA
2992,data scientist,200,250,225.0,4.5,CA
2993,data scientist,200,250,225.0,3.6,CA
2994,data scientist,200,250,225.0,4.2,CA
2995,data scientist,200,250,225.0,4.5,CA
2996,machine learning engineer,200,250,225.0,4.1,CA
2997,other,200,250,225.0,4.5,CA
2998,data scientist,200,250,225.0,3.9,CA
2999,manager,200,250,225.0,3.4,CA
3000,data scientist,200,250,225.0,3.6,CA
3001,other,200,250,225.0,3.1,CA
3002,data scientist,200,250,225.0,4.4,CA
3003,data scientist,200,250,225.0,4.5,CA
3004,data scientist,200,250,225.0,4.1,CA
3005,analyst,200,250,225.0,3.9,CA
3006,data scientist,200,250,225.0,4.4,CA
3007,data scientist,200,250,225.0,4.4,CA
3008,analyst,200,250,225.0,3.1,CA
3009,data scientist,135,214,174.5,4.1,CA
3010,machine learning engineer,135,214,174.5,4.1,CA
3011,other,135,214,174.5,3.4,CA
3012,machine learning engineer,135,214,174.5,3.8,CA
3013,machine learning engineer,135,214,174.5,3.8,CA
3014,other,135,214,174.5,3.8,CA
3015,data scientist,135,214,174.5,4.1,CA
3016,data scientist,135,214,174.5,4.5,CA
3017,data engineer,135,214,174.5,3.8,CA
3018,machine learning engineer,135,214,174.5,4.6,CA
3019,data scientist,135,214,174.5,4.1,CA
3020,data engineer,135,214,174.5,3.5,CA
3021,data scientist,135,214,174.5,4.5,CA
3022,data scientist,135,214,174.5,4.3,CA
3023,data scientist,135,214,174.5,3.9,CA
3024,analyst,135,214,174.5,3.7,CA
3025,data scientist,135,214,174.5,4.5,CA
3026,machine learning engineer,135,214,174.5,4.1,CA
3027,data scientist,135,214,174.5,3.9,CA
3028,analyst,135,214,174.5,3.4,CA
3029,data scientist,135,214,174.5,4.1,CA
3030,data engineer,135,214,174.5,4.8,CA
3031,data engineer,135,214,174.5,4.7,CA
3032,data scientist,135,214,174.5,3.1,CA
3033,data scientist,135,214,174.5,4.6,CA
3036,data engineer,135,214,174.5,4.1,CA
3037,data engineer,135,214,174.5,3.3,CA
3038,data engineer,135,214,174.5,4.2,CA
3039,data engineer,135,214,174.5,3.5,CA
3040,data scientist,119,188,153.5,4.1,CA
3041,data scientist,119,188,153.5,4.1,CA
3043,data scientist,119,188,153.5,3.3,CA
3044,other,119,188,153.5,4.3,CA
3045,analyst,119,188,153.5,4.0,CA
3046,data scientist,119,188,153.5,4.1,CA
3047,data scientist,119,188,153.5,3.8,CA
3048,data scientist,119,188,153.5,4.1,CA
3050,data engineer,119,188,153.5,4.1,CA
3051,machine learning engineer,119,188,153.5,3.1,CA
3053,data scientist,119,188,153.5,3.8,CA
3054,data engineer,119,188,153.5,4.7,CA
3055,data scientist,119,188,153.5,4.4,CA
3056,data engineer,119,188,153.5,4.1,CA
3057,other,119,188,153.5,4.0,CA
3058,data engineer,119,188,153.5,4.4,CA
3060,machine learning engineer,119,188,153.5,4.1,CA
3061,analyst,119,188,153.5,4.1,CA
3063,analyst,119,188,153.5,3.8,CA
3064,data scientist,119,188,153.5,4.4,CA
3065,data scientist,119,188,153.5,4.1,CA
3066,machine learning engineer,119,188,153.5,3.5,CA
3067,data scientist,119,188,153.5,4.1,CA
3068,data scientist,119,188,153.5,3.9,CA
3069,analyst,119,188,153.5,4.1,CA
3070,data scientist,145,176,160.5,4.1,CA
3071,data scientist,145,176,160.5,4.5,CA
3072,data scientist,145,176,160.5,3.9,CA
3073,data scientist,145,176,160.5,4.0,CA
3075,other,145,176,160.5,3.5,CA
3076,data scientist,145,176,160.5,4.5,CA
3077,analyst,145,176,160.5,3.9,CA
3080,data scientist,145,176,160.5,3.9,CA
3081,machine learning engineer,145,176,160.5,5.0,CA
3082,data scientist,145,176,160.5,3.7,CA
3083,data engineer,145,176,160.5,3.5,CA
3084,machine learning engineer,145,176,160.5,4.3,CA
3085,data scientist,145,176,160.5,3.5,CA
3086,data scientist,145,176,160.5,4.1,CA
3087,other,145,176,160.5,3.7,CA
3088,analyst,145,176,160.5,4.5,CA
3089,analyst,145,176,160.5,4.5,CA
3091,other,145,176,160.5,4.8,CA
3092,analyst,145,176,160.5,4.4,CA
3093,data scientist,145,176,160.5,3.4,CA
3094,data scientist,145,176,160.5,3.2,CA
3095,other,145,176,160.5,2.3,CA
3096,data scientist,145,176,160.5,2.7,CA
3097,data scientist,145,176,160.5,3.5,CA
3098,other,145,176,160.5,3.9,CA
3099,data scientist,150,169,159.5,4.1,CA
3100,data scientist,150,169,159.5,4.6,CA
3101,data scientist,150,169,159.5,2.7,CA
3103,data scientist,150,169,159.5,4.5,CA
3104,analyst,150,169,159.5,4.0,CA
3106,analyst,150,169,159.5,3.9,CA
3107,analyst,150,169,159.5,4.2,CA
3108,other,150,169,159.5,3.5,CA
3109,data scientist,150,169,159.5,3.9,CA
3110,analyst,150,169,159.5,5.0,CA
3111,data engineer,150,169,159.5,4.6,CA
3113,data engineer,150,169,159.5,4.0,CA
3114,data engineer,150,169,159.5,3.8,CA
3115,machine learning engineer,150,169,159.5,4.1,CA
3117,data scientist,150,169,159.5,4.5,CA
3120,analyst,150,169,159.5,3.8,CA
3121,analyst,150,169,159.5,3.6,CA
3122,analyst,150,169,159.5,4.4,CA
3123,data scientist,150,169,159.5,4.5,CA
3124,data scientist,150,169,159.5,3.7,CA
3125,researcher,150,169,159.5,4.5,CA
3127,data scientist,150,169,159.5,4.4,CA
3129,analyst,150,169,159.5,4.0,CA
3130,data scientist,121,192,156.5,4.5,CA
3132,other,121,192,156.5,3.2,CA
3133,other,121,192,156.5,3.7,CA
3134,other,121,192,156.5,3.5,CA
3136,other,121,192,156.5,3.4,CA
3137,other,121,192,156.5,5.0,CA
3140,machine learning engineer,121,192,156.5,4.1,CA
3143,data scientist,121,192,156.5,4.5,CA
3144,machine learning engineer,121,192,156.5,2.9,CA
3145,machine learning engineer,121,192,156.5,4.2,CA
3146,data scientist,121,192,156.5,4.1,CA
3147,other,121,192,156.5,3.9,CA
3149,data scientist,121,192,156.5,4.1,CA
3150,data engineer,121,192,156.5,3.3,CA
3153,data scientist,121,192,156.5,4.5,CA
3154,machine learning engineer,121,192,156.5,4.1,CA
3155,data scientist,121,192,156.5,3.5,CA
3157,other,121,192,156.5,3.0,CA
3158,analyst,121,192,156.5,3.7,CA
3159,data scientist,141,225,183.0,4.1,CA
3160,data scientist,141,225,183.0,5.0,CA
3161,researcher,141,225,183.0,3.8,CA
3165,data scientist,141,225,183.0,4.1,CA
3166,analyst,141,225,183.0,3.8,CA
3167,data engineer,141,225,183.0,4.8,CA
3168,machine learning engineer,141,225,183.0,4.1,CA
3169,analyst,141,225,183.0,5.0,CA
3170,other,141,225,183.0,4.8,CA
3171,data scientist,141,225,183.0,3.3,CA
3173,data engineer,141,225,183.0,3.9,CA
3174,other,141,225,183.0,3.7,CA
3175,data engineer,141,225,183.0,4.1,CA
3176,other,141,225,183.0,4.5,CA
3177,data scientist,141,225,183.0,3.7,CA
3178,data engineer,141,225,183.0,4.2,CA
3181,analyst,141,225,183.0,3.8,CA
3182,analyst,141,225,183.0,2.4,CA
3183,analyst,141,225,183.0,3.6,CA
3184,data scientist,141,225,183.0,4.0,CA
3185,data engineer,141,225,183.0,4.2,CA
3186,data engineer,141,225,183.0,3.9,CA
3188,data engineer,102,179,140.5,3.8,CA
3189,data scientist,102,179,140.5,4.5,CA
3190,data engineer,102,179,140.5,4.1,CA
3191,analyst,102,179,140.5,3.9,CA
3192,data scientist,102,179,140.5,4.6,CA
3195,data engineer,102,179,140.5,3.9,CA
3196,data engineer,102,179,140.5,3.9,CA
3197,analyst,102,179,140.5,3.9,CA
3198,data engineer,102,179,140.5,3.7,CA
3199,machine learning engineer,102,179,140.5,4.1,CA
3201,data scientist,102,179,140.5,4.6,CA
3202,data scientist,102,179,140.5,3.3,CA
3203,data scientist,102,179,140.5,3.9,CA
3204,data scientist,102,179,140.5,3.2,CA
3205,analyst,102,179,140.5,3.5,CA
3206,data engineer,102,179,140.5,4.1,CA
3207,machine learning engineer,102,179,140.5,4.1,CA
3208,data scientist,102,179,140.5,4.1,CA
3209,data engineer,102,179,140.5,4.2,CA
3210,data scientist,116,181,148.5,4.1,TX
3211,data scientist,116,181,148.5,3.1,TX
3212,analyst,116,181,148.5,5.0,TX
3213,data engineer,116,181,148.5,3.9,TX
3214,data scientist,116,181,148.5,3.7,TX
3215,data scientist,116,181,148.5,4.5,TX
3216,data scientist,116,181,148.5,4.4,TX
3217,data scientist,116,181,148.5,3.9,TX
3218,data scientist,116,181,148.5,3.7,TX
3219,data engineer,116,181,148.5,4.5,TX
3220,data scientist,116,181,148.5,3.6,TX
3221,data scientist,116,181,148.5,4.1,TX
3222,data scientist,116,181,148.5,3.6,TX
3223,data scientist,116,181,148.5,3.7,TX
3224,data scientist,116,181,148.5,3.9,TX
3226,data scientist,116,181,148.5,4.1,TX
3227,data scientist,116,181,148.5,3.3,TX
3228,data scientist,116,181,148.5,4.2,TX
3229,data scientist,116,181,148.5,3.6,TX
3230,data scientist,116,181,148.5,4.1,TX
3231,analyst,116,181,148.5,3.9,TX
3233,data scientist,116,181,148.5,3.5,TX
3234,data engineer,116,181,148.5,4.5,TX
3235,other,116,181,148.5,4.3,TX
3236,data scientist,116,181,148.5,4.5,TX
3237,analyst,116,181,148.5,2.8,TX
3239,analyst,116,181,148.5,3.7,TX
3241,analyst,112,178,145.0,4.1,TX
3243,machine learning engineer,112,178,145.0,4.1,TX
3244,data scientist,112,178,145.0,3.1,TX
3245,analyst,112,178,145.0,3.3,TX
3246,other,112,178,145.0,3.6,TX
3247,machine learning engineer,112,178,145.0,3.9,TX
3248,data scientist,112,178,145.0,4.1,TX
3249,data scientist,112,178,145.0,3.6,TX
3250,machine learning engineer,112,178,145.0,5.0,TX
3251,analyst,112,178,145.0,4.1,TX
3252,data engineer,112,178,145.0,3.5,TX
3253,analyst,112,178,145.0,3.1,TX
3254,data scientist,112,178,145.0,4.1,TX
3255,data scientist,112,178,145.0,3.7,TX
3256,data scientist,112,178,145.0,3.8,TX
3257,analyst,112,178,145.0,2.8,TX
3258,machine learning engineer,112,178,145.0,2.6,TX
3260,analyst,112,178,145.0,4.0,TX
3261,analyst,112,178,145.0,4.4,TX
3262,researcher,112,178,145.0,3.9,TX
3263,data scientist,112,178,145.0,4.3,TX
3264,data scientist,112,178,145.0,3.8,TX
3265,data scientist,112,178,145.0,3.9,TX
3266,data engineer,112,178,145.0,4.2,TX
3267,data scientist,112,178,145.0,4.1,TX
3268,analyst,112,178,145.0,4.6,TX
3269,data scientist,112,178,145.0,3.8,TX
3270,data scientist,93,151,122.0,4.2,TX
3271,data scientist,93,151,122.0,4.1,TX
3272,analyst,93,151,122.0,3.5,TX
3273,data scientist,93,151,122.0,4.3,TX
3274,other,93,151,122.0,4.3,TX
3275,data scientist,93,151,122.0,4.1,TX
3276,data engineer,93,151,122.0,4.1,TX
3277,data scientist,93,151,122.0,3.7,TX
3278,data scientist,93,151,122.0,3.6,TX
3279,analyst,93,151,122.0,4.7,TX
3280,data scientist,93,151,122.0,4.1,TX
3281,analyst,93,151,122.0,2.7,TX
3282,analyst,93,151,122.0,2.8,TX
3283,other,93,151,122.0,3.3,TX
3287,data scientist,93,151,122.0,3.7,TX
3288,data engineer,93,151,122.0,4.1,TX
3291,data engineer,93,151,122.0,4.5,TX
3292,data scientist,93,151,122.0,4.3,TX
3294,analyst,93,151,122.0,4.3,TX
3295,data scientist,93,151,122.0,3.7,TX
3296,analyst,93,151,122.0,4.9,TX
3297,data engineer,93,151,122.0,3.8,TX
3298,data scientist,93,151,122.0,4.3,TX
3300,data scientist,93,151,122.0,3.9,TX
3301,other,100,152,126.0,4.3,TX
3302,analyst,100,152,126.0,5.0,TX
3303,machine learning engineer,100,152,126.0,3.6,TX
3304,analyst,100,152,126.0,3.8,TX
3305,analyst,100,152,126.0,4.5,TX
3306,data engineer,100,152,126.0,4.7,TX
3307,analyst,100,152,126.0,3.9,TX
3309,data scientist,100,152,126.0,3.4,TX
3310,analyst,100,152,126.0,2.6,TX
3311,data engineer,100,152,126.0,2.9,TX
3313,machine learning engineer,100,152,126.0,4.1,TX
3314,analyst,100,152,126.0,4.7,TX
3315,analyst,100,152,126.0,3.5,TX
3316,data engineer,100,152,126.0,3.5,TX
3317,data engineer,100,152,126.0,2.9,TX
3318,machine learning engineer,100,152,126.0,4.1,TX
3319,data engineer,100,152,126.0,3.5,TX
3321,analyst,100,152,126.0,3.8,TX
3322,data engineer,100,152,126.0,3.2,TX
3323,other,100,152,126.0,4.2,TX
3324,other,100,152,126.0,4.3,TX
3325,data scientist,100,152,126.0,3.9,TX
3327,data engineer,100,152,126.0,3.2,TX
3328,data scientist,100,152,126.0,3.9,TX
3329,other,100,152,126.0,3.7,TX
3332,data scientist,38,68,53.0,4.1,TX
3334,other,38,68,53.0,3.3,TX
3335,data scientist,38,68,53.0,3.7,TX
3336,machine learning engineer,38,68,53.0,2.9,TX
3339,other,38,68,53.0,4.1,TX
3340,data scientist,38,68,53.0,3.7,TX
3341,data engineer,38,68,53.0,3.9,TX
3342,other,38,68,53.0,3.7,TX
3343,other,38,68,53.0,3.9,TX
3344,analyst,38,68,53.0,3.7,TX
3346,data engineer,38,68,53.0,4.4,TX
3349,analyst,38,68,53.0,3.5,TX
3350,other,38,68,53.0,4.1,TX
3351,data engineer,38,68,53.0,3.7,TX
3352,analyst,38,68,53.0,4.0,TX
3353,data engineer,38,68,53.0,3.7,TX
3354,analyst,38,68,53.0,4.5,TX
3355,analyst,38,68,53.0,5.0,TX
3356,data engineer,38,68,53.0,4.9,TX
3358,data engineer,38,68,53.0,4.1,TX
3361,data scientist,73,111,92.0,4.2,TX
3362,data engineer,73,111,92.0,4.3,TX
3363,other,73,111,92.0,3.9,TX
3364,data engineer,73,111,92.0,4.2,TX
3365,other,73,111,92.0,4.3,TX
3366,data engineer,73,111,92.0,4.0,TX
3367,analyst,73,111,92.0,3.6,TX
3370,analyst,73,111,92.0,3.7,TX
3371,data scientist,73,111,92.0,4.1,TX
3372,other,73,111,92.0,4.3,TX
3373,data engineer,73,111,92.0,3.9,TX
3374,analyst,73,111,92.0,2.8,TX
3376,data scientist,73,111,92.0,3.3,TX
3377,other,73,111,92.0,3.3,TX
3378,other,73,111,92.0,3.8,TX
3380,data scientist,73,111,92.0,4.3,TX
3381,data scientist,73,111,92.0,3.9,TX
3383,data engineer,73,111,92.0,4.8,TX
3384,analyst,73,111,92.0,3.3,TX
3385,other,73,111,92.0,4.3,TX
3387,data scientist,73,111,92.0,3.7,TX
3388,analyst,73,111,92.0,3.7,TX
3390,analyst,82,129,105.5,2.8,TX
3392,data engineer,82,129,105.5,3.3,TX
3393,data engineer,82,129,105.5,3.9,TX
3394,data engineer,82,129,105.5,4.0,TX
3395,data engineer,82,129,105.5,3.2,TX
3397,data engineer,82,129,105.5,4.3,TX
3398,data engineer,82,129,105.5,3.4,TX
3399,analyst,82,129,105.5,3.7,TX
3400,data engineer,82,129,105.5,3.6,TX
3402,data engineer,82,129,105.5,4.2,TX
3403,machine learning engineer,82,129,105.5,2.9,TX
3404,data engineer,82,129,105.5,4.2,TX
3405,analyst,82,129,105.5,3.9,TX
3406,data engineer,82,129,105.5,3.7,TX
3407,analyst,82,129,105.5,3.3,TX
3408,analyst,82,129,105.5,2.8,TX
3409,analyst,82,129,105.5,3.8,TX
3411,analyst,82,129,105.5,3.3,TX
3412,other,82,129,105.5,3.4,TX
3413,machine learning engineer,82,129,105.5,3.9,TX
3415,analyst,82,129,105.5,3.1,TX
3417,analyst,82,129,105.5,3.3,TX
3418,other,82,129,105.5,3.5,TX
3419,data scientist,74,144,109.0,3.3,TX
3420,analyst,74,144,109.0,2.6,TX
3421,other,74,144,109.0,4.1,TX
3422,other,74,144,109.0,3.4,TX
3423,data engineer,74,144,109.0,3.3,TX
3424,data engineer,74,144,109.0,4.6,TX
3425,data engineer,74,144,109.0,4.2,TX
3426,data engineer,74,144,109.0,4.2,TX
3429,analyst,74,144,109.0,3.9,TX
3430,analyst,74,144,109.0,2.6,TX
3431,data engineer,74,144,109.0,5.0,TX
3432,analyst,74,144,109.0,2.8,TX
3433,machine learning engineer,74,144,109.0,3.7,TX
3435,data engineer,74,144,109.0,4.7,TX
3436,analyst,74,144,109.0,3.7,TX
3438,other,74,144,109.0,3.7,TX
3439,other,74,144,109.0,3.8,TX
3440,other,74,144,109.0,3.5,TX
3441,analyst,74,144,109.0,5.0,TX
3443,data engineer,74,144,109.0,3.3,TX
3444,other,74,144,109.0,4.3,TX
3446,data engineer,74,144,109.0,4.0,TX
3447,data scientist,74,144,109.0,3.7,TX
3449,manager,41,66,53.5,4.3,TX
3450,other,41,66,53.5,4.3,TX
3451,data engineer,41,66,53.5,4.1,TX
3452,other,41,66,53.5,3.4,TX
3453,other,41,66,53.5,3.3,TX
3454,data scientist,41,66,53.5,3.9,TX
3456,other,41,66,53.5,4.3,TX
3457,data engineer,41,66,53.5,4.2,TX
3458,other,41,66,53.5,4.3,TX
3459,analyst,41,66,53.5,2.7,TX
3463,analyst,59,113,86.0,4.0,TX
3464,data engineer,59,113,86.0,3.9,TX
3465,other,59,113,86.0,3.7,TX
